Logfile created on : 03/09/2020 at 16:19:09 by ByeongJoo

DATE;TIME;USER;TYPE;PREFIX;NUMBER;SAMPLE NAME;SAMPLE THICKNESS;RESOLUTION;EXPOSURE TIME;BEAMSTOP POSITION;COMMENT;X;Z;Psi;COMMENT;

03/09/2020;16:38:23.247;ByeongJoo;MAPPING;mapping;00066;null;null;MR;10.0;OUT;;1.782009675697578;-0.6129925989365748;0.0;
03/09/2020;16:38:42.328;ByeongJoo;MAPPING;mapping;00067;null;null;MR;10.0;OUT;;0.7820096756975783;-0.5129925989365748;0.0;
03/09/2020;16:38:59.58;ByeongJoo;MAPPING;mapping;00068;null;null;MR;10.0;OUT;;0.8820096756975782;-0.5129925989365748;0.0;
03/09/2020;16:39:16.415;ByeongJoo;MAPPING;mapping;00069;null;null;MR;10.0;OUT;;0.9820096756975782;-0.5129925989365748;0.0;
03/09/2020;16:39:33.735;ByeongJoo;MAPPING;mapping;00070;null;null;MR;10.0;OUT;;1.0820096756975783;-0.5129925989365748;0.0;
03/09/2020;16:39:52.161;ByeongJoo;MAPPING;mapping;00071;null;null;MR;10.0;OUT;;1.1820096756975782;-0.5129925989365748;0.0;
03/09/2020;16:40:10.535;ByeongJoo;MAPPING;mapping;00072;null;null;MR;10.0;OUT;;1.2820096756975783;-0.5129925989365748;0.0;
03/09/2020;16:40:27.266;ByeongJoo;MAPPING;mapping;00073;null;null;MR;10.0;OUT;;1.3820096756975782;-0.5129925989365748;0.0;
03/09/2020;16:40:44.797;ByeongJoo;MAPPING;mapping;00074;null;null;MR;10.0;OUT;;1.4820096756975782;-0.5129925989365748;0.0;
03/09/2020;16:41:01.862;ByeongJoo;MAPPING;mapping;00075;null;null;MR;10.0;OUT;;1.5820096756975783;-0.5129925989365748;0.0;
03/09/2020;16:41:18.383;ByeongJoo;MAPPING;mapping;00076;null;null;MR;10.0;OUT;;1.6820096756975784;-0.5129925989365748;0.0;
03/09/2020;16:41:35.810;ByeongJoo;MAPPING;mapping;00077;null;null;MR;10.0;OUT;;1.782009675697578;-0.5129925989365748;0.0;
03/09/2020;16:41:54.856;ByeongJoo;MAPPING;mapping;00078;null;null;MR;10.0;OUT;;0.7820096756975783;-0.4129925989365748;0.0;
03/09/2020;16:42:13.25;ByeongJoo;MAPPING;mapping;00079;null;null;MR;10.0;OUT;;0.8820096756975782;-0.4129925989365748;0.0;
03/09/2020;16:42:30.88;ByeongJoo;MAPPING;mapping;00080;null;null;MR;10.0;OUT;;0.9820096756975782;-0.4129925989365748;0.0;
03/09/2020;16:42:47.199;ByeongJoo;MAPPING;mapping;00081;null;null;MR;10.0;OUT;;1.0820096756975783;-0.4129925989365748;0.0;
03/09/2020;16:43:04.887;ByeongJoo;MAPPING;mapping;00082;null;null;MR;10.0;OUT;;1.1820096756975782;-0.4129925989365748;0.0;
03/09/2020;16:43:22.975;ByeongJoo;MAPPING;mapping;00083;null;null;MR;10.0;OUT;;1.2820096756975783;-0.4129925989365748;0.0;
03/09/2020;16:43:40.382;ByeongJoo;MAPPING;mapping;00084;null;null;MR;10.0;OUT;;1.3820096756975782;-0.4129925989365748;0.0;
03/09/2020;16:43:58.456;ByeongJoo;MAPPING;mapping;00085;null;null;MR;10.0;OUT;;1.4820096756975782;-0.4129925989365748;0.0;
03/09/2020;16:44:15.823;ByeongJoo;MAPPING;mapping;00086;null;null;MR;10.0;OUT;;1.5820096756975783;-0.4129925989365748;0.0;
03/09/2020;16:44:34.777;ByeongJoo;MAPPING;mapping;00087;null;null;MR;10.0;OUT;;1.6820096756975784;-0.4129925989365748;0.0;
03/09/2020;16:44:52.670;ByeongJoo;MAPPING;mapping;00088;null;null;MR;10.0;OUT;;1.782009675697578;-0.4129925989365748;0.0;
03/09/2020;16:45:13.241;ByeongJoo;MAPPING;mapping;00089;null;null;MR;10.0;OUT;;0.7820096756975783;-0.3129925989365747;0.0;
03/09/2020;16:45:32.162;ByeongJoo;MAPPING;mapping;00090;null;null;MR;10.0;OUT;;0.8820096756975782;-0.3129925989365747;0.0;
03/09/2020;16:45:48.756;ByeongJoo;MAPPING;mapping;00091;null;null;MR;10.0;OUT;;0.9820096756975782;-0.3129925989365747;0.0;
03/09/2020;16:46:06.29;ByeongJoo;MAPPING;mapping;00092;null;null;MR;10.0;OUT;;1.0820096756975783;-0.3129925989365747;0.0;
03/09/2020;16:46:22.540;ByeongJoo;MAPPING;mapping;00093;null;null;MR;10.0;OUT;;1.1820096756975782;-0.3129925989365747;0.0;
03/09/2020;16:46:39.396;ByeongJoo;MAPPING;mapping;00094;null;null;MR;10.0;OUT;;1.2820096756975783;-0.3129925989365747;0.0;
03/09/2020;16:46:57.39;ByeongJoo;MAPPING;mapping;00095;null;null;MR;10.0;OUT;;1.3820096756975782;-0.3129925989365747;0.0;
03/09/2020;16:47:14.158;ByeongJoo;MAPPING;mapping;00096;null;null;MR;10.0;OUT;;1.4820096756975782;-0.3129925989365747;0.0;
03/09/2020;16:47:31.209;ByeongJoo;MAPPING;mapping;00097;null;null;MR;10.0;OUT;;1.5820096756975783;-0.3129925989365747;0.0;
03/09/2020;16:47:47.918;ByeongJoo;MAPPING;mapping;00098;null;null;MR;10.0;OUT;;1.6820096756975784;-0.3129925989365747;0.0;
03/09/2020;16:48:06.166;ByeongJoo;MAPPING;mapping;00099;null;null;MR;10.0;OUT;;1.782009675697578;-0.3129925989365747;0.0;
03/09/2020;16:48:26.689;ByeongJoo;MAPPING;mapping;00100;null;null;MR;10.0;OUT;;0.7820096756975783;-0.21299259893657474;0.0;
03/09/2020;16:48:45.278;ByeongJoo;MAPPING;mapping;00101;null;null;MR;10.0;OUT;;0.8820096756975782;-0.21299259893657474;0.0;
03/09/2020;16:49:01.903;ByeongJoo;MAPPING;mapping;00102;null;null;MR;10.0;OUT;;0.9820096756975782;-0.21299259893657474;0.0;
03/09/2020;16:49:19.428;ByeongJoo;MAPPING;mapping;00103;null;null;MR;10.0;OUT;;1.0820096756975783;-0.21299259893657474;0.0;
03/09/2020;16:49:35.877;ByeongJoo;MAPPING;mapping;00104;null;null;MR;10.0;OUT;;1.1820096756975782;-0.21299259893657474;0.0;
03/09/2020;16:49:53.353;ByeongJoo;MAPPING;mapping;00105;null;null;MR;10.0;OUT;;1.2820096756975783;-0.21299259893657474;0.0;
03/09/2020;16:50:11.608;ByeongJoo;MAPPING;mapping;00106;null;null;MR;10.0;OUT;;1.3820096756975782;-0.21299259893657474;0.0;
03/09/2020;16:50:29.202;ByeongJoo;MAPPING;mapping;00107;null;null;MR;10.0;OUT;;1.4820096756975782;-0.21299259893657474;0.0;
03/09/2020;16:50:47.860;ByeongJoo;MAPPING;mapping;00108;null;null;MR;10.0;OUT;;1.5820096756975783;-0.21299259893657474;0.0;
03/09/2020;16:51:05.993;ByeongJoo;MAPPING;mapping;00109;null;null;MR;10.0;OUT;;1.6820096756975784;-0.21299259893657474;0.0;
03/09/2020;16:51:23.236;ByeongJoo;MAPPING;mapping;00110;null;null;MR;10.0;OUT;;1.782009675697578;-0.21299259893657474;0.0;
03/09/2020;16:51:41.602;ByeongJoo;MAPPING;mapping;00111;null;null;MR;10.0;OUT;;0.7820096756975783;-0.11299259893657476;0.0;
03/09/2020;16:51:58.902;ByeongJoo;MAPPING;mapping;00112;null;null;MR;10.0;OUT;;0.8820096756975782;-0.11299259893657476;0.0;
03/09/2020;16:52:15.465;ByeongJoo;MAPPING;mapping;00113;null;null;MR;10.0;OUT;;0.9820096756975782;-0.11299259893657476;0.0;
03/09/2020;16:52:32.964;ByeongJoo;MAPPING;mapping;00114;null;null;MR;10.0;OUT;;1.0820096756975783;-0.11299259893657476;0.0;
03/09/2020;16:52:50.349;ByeongJoo;MAPPING;mapping;00115;null;null;MR;10.0;OUT;;1.1820096756975782;-0.11299259893657476;0.0;
03/09/2020;16:53:06.946;ByeongJoo;MAPPING;mapping;00116;null;null;MR;10.0;OUT;;1.2820096756975783;-0.11299259893657476;0.0;
03/09/2020;16:53:24.325;ByeongJoo;MAPPING;mapping;00117;null;null;MR;10.0;OUT;;1.3820096756975782;-0.11299259893657476;0.0;
03/09/2020;16:53:41.166;ByeongJoo;MAPPING;mapping;00118;null;null;MR;10.0;OUT;;1.4820096756975782;-0.11299259893657476;0.0;
03/09/2020;16:53:57.849;ByeongJoo;MAPPING;mapping;00119;null;null;MR;10.0;OUT;;1.5820096756975783;-0.11299259893657476;0.0;
03/09/2020;16:54:15.187;ByeongJoo;MAPPING;mapping;00120;null;null;MR;10.0;OUT;;1.6820096756975784;-0.11299259893657476;0.0;
03/09/2020;16:54:34.189;ByeongJoo;MAPPING;mapping;00121;null;null;MR;10.0;OUT;;1.782009675697578;-0.11299259893657476;0.0;
